"SITE_NAME,SUB_SITE,DATE_OBS,CHAMBER_ID,SOIL_DEPTH,CO2_CONC,REVISION_DATE,CRTFCN_CODE"
"'SSA-OJP-FLXTR','9TF04-SPR01',21-MAR-1995,'OJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',21-MAR-1995,'OJP',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',21-MAR-1995,'OJP',-1.0,632.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',21-MAR-1995,'OJP',-2.0,625.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',21-MAR-1995,'OJP',-3.0,641.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',21-MAR-1995,'OJP',-4.0,648.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',21-MAR-1995,'OJP',-5.0,391.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-6.0,1451.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-5.0,1423.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-1.5,1958.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-1.0,2295.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-2.0,1708.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-2.5,1593.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-3.0,1380.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-4.0,1398.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',27-MAY-1994,'YJP',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-6.0,1454.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-.5,2384.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-3.0,1403.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-2.0,1557.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-.2,2000.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-1.0,2062.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-.8,1925.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-.1,2274.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-.1,1530.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-.2,2091.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-.6,2195.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-.3,2253.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-1.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-.3,2258.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-4.0,1401.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-5.0,1423.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',28-MAY-1994,'YJP',-.4,2266.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-6.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-5.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-.4,2318.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-.3,2318.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-1.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-.3,2210.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-.8,2109.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-.6,2356.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-1.0,2126.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-.1,2228.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-.1,1497.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-.2,1956.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-.2,1844.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-3.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-4.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-JUN-1994,'YJP',-.5,2483.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-6.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-.4,2373.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-3.0,1622.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-1.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-.2,1847.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-1.0,2488.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-.8,2277.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-.1,2204.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-.1,1503.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-.2,1846.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-.6,2635.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-.3,2172.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-4.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-.5,2633.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-5.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',09-JUN-1994,'YJP',-.3,2378.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-6.0,1460.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-4.0,1435.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-.3,2259.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-2.0,1676.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-1.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-.8,2277.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-.2,1896.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-.1,1925.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-.1,1575.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-.2,2003.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-.6,2407.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-1.0,2586.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-.3,2368.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-3.0,1622.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-.5,2469.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-5.0,1336.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',15-JUN-1994,'YJP',-.4,2357.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-6.0,1574.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-3.0,2157.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-.3,3248.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-.2,2547.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-1.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-.1,3054.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-.1,2098.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-.2,2638.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-.6,3443.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-1.0,3358.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-.8,3325.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-2.0,2716.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-.3,2949.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-4.0,1820.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-5.0,1672.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-.4,3213.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',29-JUN-1994,'YJP',-.5,3420.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-6.0,1645.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-3.0,2440.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-2.5,3289.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-1.5,4441.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-2.0,3863.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-4.0,2017.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',06-JUL-1994,'YJP',-5.0,1807.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-6.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-3.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-.3,4965.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-.2,4211.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-1.0,4597.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-.8,4564.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-.1,4857.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-.1,2874.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-.2,4558.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-.6,4990.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-.5,5012.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-1.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-.3,4783.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-.4,4963.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-4.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',08-JUL-1994,'YJP',-5.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-6.0,2033.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-.3,6225.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-2.0,4503.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-1.5,5883.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-.2,5675.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-.1,3485.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-.1,1960.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-.2,4715.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-.5,7150.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-1.0,6945.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-2.5,3650.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-.3,6750.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-3.0,2529.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-4.0,2362.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-.4,7070.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',23-JUL-1994,'YJP',-5.0,2194.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-6.0,2234.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-4.0,2648.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-5.0,2393.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-.4,5400.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-3.0,3204.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-.3,4690.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-.3,5082.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-.6,5730.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-.5,5576.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-.1,1820.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-.2,3875.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-.1,2892.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-2.0,5184.0,12-NOV-1998,'CPI'"
"'SSA-YJP-FLXTR','9TF04-SPR01',01-AUG-1994,'YJP',-2.5,4550.0,12-NOV-1998,'CPI'"
